id,text,binary_label
378542,"Tja, wenn eine angeblich geistig behinderte 14-jährige von ihrem Onkel vergewaltigt wird, und dann nicht sofort eine Abtreibung möglich ist, sondern es etwas dauert,
ist für ProAbortion der Skandal, dass das mit der Abtreibung etwas gedauert hat.

Und nicht die Vergewaltigung.",0.0
378543,"Ein Teil der polnischen Bevölkerung scheint total durchgeknallt zu sein.

Restriktive Gesetzgebung: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt – Entsetzen in Polen https://t.co/4ED04cFTyd via @derspiegel",0.0
378544,"Unsere Dame von Guadalupe, 

Beschützerin der Ungeborenen, 

Bitte verhindern Sie für jedes Jahrzehnt des Rosenkranzes eine Abtreibung. https://t.co/xnhv8QdgYL",0.0
378545,Restriktive Gesetzgebung in Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt. Die Jugendliche ist geistig behindert und wurde nach einer Vergewaltigung durch ihren Onkel schwanger. https://t.co/h1t7Q4EXC3 via @derspiegel,0.0
378546,"Nach einem Fall, in dem einem 14-jährigen Mädchen die Abtreibung nach einer Vergewaltigung verweigert wurde, fordern Teile der polnischen Opposition eine Lockerung des restriktiven Abtreibungsrechts. https://t.co/67dsuyGdcL",0.0
378547,"In #Polen verweigern Ärzte einer 14-Jährigen eine #Abtreibung, nachdem ihr Onkel sie vergewaltigt hat.
Polnische Regierung führt seit Jahren einen reaktionären, frauenfeindlichen Kreuzzug u tritt #Grundrechte von Frauen mit Füßen. Europäische Institutionen sehen tatenlos zu 1/2 https://t.co/PHfCQwG0IM",0.0
378548,"1/5 Mir wird immer entgegengehalten, ich dürfe mich ja gar nicht zum Thema ""#Abtreibung"" äußern, weil ich nicht schwanger werden könne. Nun muss ich auch kein Auto fahren, um einschätzen zu können, dass überhöhte Geschwindigkeit gefährlich ist.",0.0
378549,"Einem vierzehnjährigen Vergewaltigungsopfer die Abtreibung verbieten - viel tiefer kann man als ""Mensch"" kaum noch sinken.
https://t.co/Mmx8mQAHxh",0.0
378550,"https://t.co/VICq7woJCt
spiegelonline hat eine Headline geändert. 

Entsetzen in Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt

 Alle Änderungen auf https://t.co/IOgpIcdFUF https://t.co/Uy2U7lIsMe",0.0
378551,"https://t.co/VICq7woJCt
spiegelonline hat eine Headline geändert. 

Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt

 Alle Änderungen auf https://t.co/IOgpIcdFUF https://t.co/b3xXjwq0Mf",0.0
378552,Restriktive Gesetzgebung: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt – Entsetzen in Polen https://t.co/N3D1QhS919 via @derspiegel,0.0
378555,Abtreibung https://t.co/4VwxKfUbA6,0.0
378556,"14-Jährige wurde von Onkel vergewaltigt: Verweigerte Abtreibung für Empörung in Polen
 https://t.co/084ftm9DXs",0.0
378557,"Es gab 2012 eine Doku über Abtreibung in Österreich vor der Fristenregelung 1975, ""Der lange Arm der Kaiserin"" von Susanne Riegler  und ich würd die echt gern sehen.
https://t.co/zyQyulrAte",0.0
378558,Abtreibung https://t.co/ojUihiAF9k,0.0
378559,"Abtreibung ist keine Gesundheitsversorgung - SOS Leben https://t.co/VYF6QnDr3c

Ab Verschmelzung von Ei und Spermium gibt es von GOTT die Seele, ab da ist Abtreibung MORD !!!",1.0
378560,Abtreibung ist keine Gesundheitsversorgung - SOS Leben https://t.co/9smpWbwfzE,0.0
378561,"Polen failed state dank PiS und verdorbenem Katholizismus. 

""Restriktive Gesetzgebung: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt""
https://t.co/07Qk7lOb8e via @derspiegel",0.0
378562,"CN Vergewaltigung

Ich kotzen. Freu mich schon, wenn das Them bei uns wieder aufkommt.

Verweigerte Abtreibung für 14-Jährige sorgt für Empörung in Polen.

https://t.co/hHHihnYSbU",0.0
378563,[dieStandard - https://t.co/dinAZOA2vr] Verweigerte Abtreibung für 14-Jährige sorgt für Empörung in Polen https://t.co/MhStiYIeez,0.0
378565,Verweigerte Abtreibung für 14-Jährige sorgt für Empörung in Polen: https://t.co/eedOiVkLrC,0.0
378566,Verweigerte Abtreibung für 14-Jährige sorgt für Empörung in Polen:  https://t.co/7EzqdaXgkq,0.0
378567,#Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt per Abtreibungsgesetz. Das Mädchen wurde von ihren Onkel geschwängert. Mehrere Hospitale verweigerten den medizinisch notwendigen Eingriff wegen Gewissensklausel und Religion/Glaube #Federa https://t.co/IQmAbbttkW,0.0
378568,"Entsetzen in Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt. Das macht Religion! Fundamentalismus, Irrsinn, Unterdrückung - egal, welche! https://t.co/r2vdd4Xu41",0.0
378569,Entsetzen in Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt https://t.co/xsxoQY2jb5 https://t.co/veQs35xk94,0.0
378570,(Entsetzen in Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt) has been published on The Globe - https://t.co/HyXLKKcpjw,0.0
378571,HIRNTOTES UND RECHTSEXTREMES POLEN! OH MARIA HILF!: Restriktive Gesetzgebung: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt – Entsetzen in Polen https://t.co/k3YXJKklVT via @derspiegel https://t.co/a0qgLCfifS,0.0
378572,"von-Relax-Senf zu Reizthemen » #Vergewaltigung ist scheusslich - Restriktive Gesetzgebung 14-jährigem Vergewaltigungsopfer wurde #Abtreibung verwehrt – Entsetzen in #Polen
 https://t.co/KRHB4D9mhC",0.0
378573,Entsetzen in Polen: 14-jährigem Vergewaltigungsopfer wurde Abtreibung verwehrt https://t.co/N0DCiAl6Eq,0.0
378574,"#Abtreibung's-Debatte:
Kind nach der Geburt: 😊😍🥳🥰
Kind vor der Geburt: 🫣😳😵🤬

Wertvoll dank des magischen Geburtskanals. ✨
https://t.co/1UVa1rvqi9",0.0
378575,Verweigerte Abtreibung sorgt für Empörung in Polen #Abtreibung #Polen https://t.co/ift1yxnKXP,0.0
378576,Verweigerte Abtreibung sorgt für Empörung in Polen #Abtreibung #Polen https://t.co/01z0hMuKK5,0.0
378577,"Zusammen mit msfc-aachen zeigen wir am Dienstag, den 31.01.2023 um 19 Uhr im Queerreferat Aachen den Film ""Wie Wir Wollen"" und wollen anschließend gemeinsam diskutieren.

https://t.co/JstYqmJzj7

#mybodymychoice #prochoice #abortion #abtreibung #schwangerschaftsabbruch https://t.co/aitNTJksWw",0.0
378578,"neuer @rratiopharm banger auf soundcloud https://t.co/qbtXUB7AO1
(abtreibung ist mord)",0.0
378579,In #Dortmund hat eine Klinik für #Abtreibung eröffnet. Die Ärztin Gabie Raven wird seither von Abtreibungsgegner:innen bedroht. Trotzdem macht sie weiter. #Schwangerschaftsabbruch https://t.co/I40mXolgGr,0.0
378580,"Bleibe bei der #Mutter deiner #Kinder und zwinge sie nicht zur #Abtreibung. Sei ein #Vater für die Kinder, die du #gezeugt hast. Es ist auch deine #Verantwortung.",0.0
378581,"Nein, werte """"Wissenschaftsjournalistin des Jahres 2021"""" und ""Promovierte Immunologin"", es ist schlicht
BULLSHIT
zu behaupten, in D würde das Recht auf reproduktive Selbstbestimmung Abtreibung einschließen.

Ändert nix daran, dass es Gründe für die Leitlinie gibt.",0.0
378582,"S2k-Leitlinie: Schwangerschaftsabbruch im 1. Trimenon
Der Schwangerschaftsabbruch ist in Deutschland im Strafgesetzbuch gesetzlich verankert.
#Abtreibung #Interruptio #Leitlinien #S2kLeitlinie #Schwangerschaftsabbruch

https://t.co/OmXUClgYaW https://t.co/l4ADr4bXbQ",0.0
378583,Ist Abtreibung nicht Mord?🤔,1.0
378584,"Frauen haben das Recht, Entscheidungen über ihren eigenen Körper zu treffen, aber das erstreckt sich nicht auf den Menschen in ihnen. Medizin ist da, um zu heilen, nicht um ein Leben zu beenden. #Leben #Abtreibung
#ProLife https://t.co/QDooBqTQYo",0.0
378585,"Blockiert, weil ich ein ungeborenes Kind als Kind und Abtreibung als Tötung eines Kindes bezeichnet habe. So traurig. Was sind das für Frauen, die ihre Freiheit auf dem Recht auf Abtreibung aufbauen? https://t.co/0k78xxSMzF",0.0
378586,Was macht Abtreibung wirklich mit der Psyche? Wissenschaftler fragen nach https://t.co/VrcZmGSmH4 via @CNAdeutsch,0.0
378587,"Eine neue Antwort der EKD zum Thema Abtreibung und Synode 2022. Auf beides wollte man ja zunächst nicht antworten, aber nach einem Anruf kam dann doch eine Antwort. Kommentare dazu werde ich noch schreiben. Aber sehr euch das mal an.

https://t.co/tsDFndAEjx",0.0
378588,"Dieser Titel ist beschämend. Daniel Genty schlief nicht mit einem 12-jährigen Mädchen, er vergewaltigte sie regelmäßig und zwang sie mit 15 zu einer Abtreibung.
Er ist ein Pädophiler, dessen Platz das Gefängnis ist.",0.0
378589,"Sensationeller und historischer zweiter Platz für die 👏💙💪#FPÖ! 
Eine verdiente Abtreibung für die #ÖVP mit ihrer Politik, die #Grünen in die Bundesregierung zu holen! 😂
#noewahl",0.0
378590,"Hier schönes Beispiel, wie dreist med. Personal bei Abtreibung lügt.

Spricht davon, dass es bei Harmony-Test angeblich um nicht lebensfähige Kinder geht.

Aber da geht es primär um Down-Syndrom, also lebensfähige Kinder.

Und tatsächlich nicht lebensfähige Kinder (=stirbt https://t.co/nJwQbifbG7",0.0
378591,"Sind Leute, die für die Fristenregelung bei Abtreibung sind, also die ersten 12 Wochen für Abtreibungsmöglichkeit ohne medizinische Indikation und danach nur noch mit, für euch eher...",0.0
378592,"Nimmt mich wunder, wann die reaktionäre #SVPch den Kampf gegen die Abtreibung offiziell eröffnet. Für das klerikale Mäntelchen gut geeignet wären ja der in letzter Zeit auffallend gläubige und trumpesfürchtige Köppel zusammen mit seinem Financier und Pfarrersohn Blocher.",0.0
378593,"Es ist erstaunlich, wie in TERF Kreisen die „Vernunft“ einzelner Bundesstaaten in der USA betont wird, die immer rigider trans Leben kontrollieren, kriminalisieren &amp; verunmöglichen.

Es sind republikanische Regierungen, die das gleiche mit Abtreibung tun. Aber hey ~Frauenrechte~",0.0
378594,"Was ich an der ganzen ""pro life"" sache nicht ganz verstehe... es tötet mehr Menschen als jede Abtreibung es tun würde... ich dachte sie wollen mehr leben haben und töten aber aktiv dadurch Menschen... Patriarchat ist echt kaputt 🖖",0.0
378595,"Wenn Abtreibung in jedem Fall illegal ist, dann kann sich ein Vergewaltiger die Mutter seiner Kinder frei aussuchen.

Kann mir nochmal jemand von den Religioten erklären, wer geschützt werden soll, wenn Abtreibung illegal ist?",0.0
378596,"Medikamentöse Abtreibung können ungewollt Schwangere medizinisch betrachtet bis zur 12. Woche gut zuhause durchführen.Studien zeigen,dass Heimabtreibungen mit Abtreibungspille eine Erleichterung sind - warum werden ihnen Steine in den Weg gelegt? 

Wichtiger Text in @tagi_magi https://t.co/uQl90EtzMF",0.0
378597,"Cn Abtreibung 

Ich bin ungewollt schwanger und werde abtreiben. In den nächsten Tagen schreib ich ein bisschen mit, vor allem um mich selbst zu ordnen + Erfahrungsaustausch 

Vorab: Fundis werden gnadenlos 
geblockt.",0.0
378598,"Hier sieht man deutlich, warum ""Abtreibungsfans""/""ProAbortion"" passende Begriffe sind:
""Fortschritt"" = ""Recht auf Abtreibung""

Also ist das Töten des nachfolgend gezeigten (22SSWpm) ""Fortschritt"".

Wie soll man das nennen außer ""Abtreibungsfans""/""ProAbortion""? https://t.co/sERCZlzB5G",0.0
378600,"Oh Gott! Ist das schrecklich!
#Abtreibung #Abortion #Mord #Antihuman #Murder #Grausam #TikTok #Werteunion #Grundgesetz #Leben",0.0
378601,"Abtreibungsbefürworter wollen nicht, dass die Leute sehen, was bei einer Abtreibung passiert.",0.0
378602,"In der Schweiz werden Unterschriften für den Lebensschutz von ungeborenen Kindern gesammelt. Das Referendum soll Frauen zusätzliche Zeit geben, 
die Entscheidung einer Abtreibung zu überdenken und sich allenfalls an eine Hilfsstelle zu wenden. 
https://t.co/RqpyqxKSqD",0.0
378603,Weil er Teil der Gesundheitsvorsorge ist: https://t.co/5ZJiYXOJlC #schwangerschaftsabbruch #abtreibung @PZ_Nachrichten,0.0
378604,"Sie brechen das Schweigen: Acht Frauen aus acht Ländern sprechen über ihre Abtreibung, die Vorurteile – und ihre Gründe. (Abo)
https://t.co/1q37Qifspf",0.0
378605,"Bürgerliche und Rechte streiten um Abtreibung

Die Abgrenzug von „Vox“ scheint für den Partido Popular wichtiger zu sein als der Lebensschutz.

https://t.co/G1taFAKEfo https://t.co/BZF7PY9bRK",0.0
378606,Bürgerliche und Rechte streiten um Abtreibung  https://t.co/lcsWnYYcuu,0.0
378607,"#Abtreibung: Die einzige #Operation, die du nicht überleben sollst.",0.0
378608,"Fortschritt? Nein, Danke 😳. Die SVP setzt sich weiter gegen den Aufbau einer inklusiven Gesellschaft ein. Heute spricht sie sich gegen die Nutzung diskriminierungsfreier Sprache aus, gegen das Recht auf Abtreibung, gegen Massnahmen, um die Klimakrise zu stoppen. Was kommt noch? https://t.co/Bvoa5PmqqY",0.0
378609,"Sie brechen das Schweigen: Acht Frauen aus acht Ländern sprechen über ihre Abtreibung, die Vorurteile – und ihre Gründe. (Abo)

https://t.co/a9YmPjh2fk",0.0
378610,News (Abtreibung: Experten geben erstmals Empfehlungen zu Schwangerschaftsabbrüchen) has been published on https://t.co/RaBjl5DDcP - https://t.co/7g3D7HmHo6,0.0
378611,"Die Ursache ausnahmslos jeder ungewollten Schwangerschaft ist nicht etwa eine Frau, die sündigt, sondern ein Mann, der ejakuliert. Männer, die gegen Abtreibung sind, haben es also 100%ig in der Hand.",0.0
378612,Das passiert bei einer Abtreibung. Heftig.,0.0
378613,"Das Recht auf Abtreibung steht unter Druck – auch in der Schweiz. Frauen erleben Bevor­mundung und schika­nierende Pflicht­termine. Andere Länder sind da schon deutlich weiter. (Abo)
https://t.co/hVN8dd4VlY",0.0
378614,Und 70 Million Babies weltweit sterben durch Abtreibung!,0.0
378615,"Ja, er irrt wirklich. Es gibt einen neuen Genozid. Der heisst Abtreibung! https://t.co/iggDAl5kVh",1.0
378617,"Sie brechen das Schweigen: Acht Frauen aus acht Ländern sprechen über ihre Abtreibung, die Vorurteile – und ihre Gründe. (Abo) https://t.co/jP5TGwkK0C",0.0
378618,"Ich lese ständig, ob ich will oder nicht, von Abtreibung. Für viele scheint das ein zentrales Thema zu sein.",0.0
378619,"Diese Fundis machen mich gerade ziemlich hässig. Ich kann euch versichern, dass jede Frau vor einem solchen Schritt mindestens 5x darüber schläft. Und jetzt verpi… euch! #Abtreibung https://t.co/uT88Xx0Ebt",0.0
378620,"In Amerika ""dürfen"" unter dem katholischen Präsidenten Kinder, die man durch Abtreibung nicht getötet hat, umgebracht werden.
Mir hat es die Sprache verschlagen.
Auf jeden fall ""morden"" auch wenn es nicht durch med. Einschnitt gelang?
Ungeheurlich im Land der unbegrenzt..Möglichk",1.0
378621,Das Bild der blutrot gefärbten Hände nach einer Abtreibung mit dem metallenen Kleiderbügel zeigt wieder mal treffend die hochgradige Manipulation. Heute töten Mütter ihre ungewollten Kinder 👶 doch still &amp; leise mit der Pille danach oder anderen Medis. 😢 https://t.co/WQcR3CHFe7,0.0
378622,"Ein Schwangerschaftsabbruch ist in Japan bis zur 22. Woche legal.

--
#Abtreibung #Abtreibungspille #Frauen #Frauenrechte #Gesundheit #Japan #JapanNews #Nachrichten #News #Schwangerschaftsabbruch #Selbstbestimmung #Zulassung

https://t.co/6XiQOJQOWu",0.0
378623,"Acht Frauen über ihre Abtreibung: «Als ich den Schwanger­schafts­test sah, sagte alles in mir Nein» https://t.co/2SRyv634J8 https://t.co/7DNTyvXGA2",0.0
378624,"Das Recht auf Abtreibung steht unter Druck – auch in der Schweiz. (Abo)

https://t.co/4JvvENieOn",0.0
378625,"Die Statue soll an die ""Arbeit"" von Ruth Bader-Ginsburg im Kampf für die Abtreibung erinnern. Das ""Kunstwerk"" der pakistanischen Emigrantin Shahzia Sikander zeigt eine satanistisch anmutende Frauenfigur mit zu Widderhörnern gedrehten Haarzöpfen... 

https://t.co/9TDwqAutTQ",0.0
378626,"""abtreibung kostet 400€""
""ja dann mach ichs selber""
""kannst ja ne pistole reinstecken""
""haha double kill""
@_noriqwq",0.0
378627,Das Recht auf Abtreibung steht unter Druck – auch in der Schweiz. Frauen erleben Bevor­mundung und schika­nierende Pflicht­termine. Andere Länder sind da schon deutlich weiter. (Abo) https://t.co/6np5nOwE90,0.0
378628,"1Manndebatte: Pro Abtreibung: wenn die Gesundheit der Mutter nicht garantiert werden kann. Oder die des Kindes. Physische wie psychische Gesundheit. Contra: du glaubst an ein Bildnis, das dir sagst du sollst dir kein Bildnis von sich machen. Und das Bildnis ist keine Frau.",0.0
378629,"https://t.co/58s3QyL0o5 - Es befremdet mich, mit welcher Selbstverständlichkeit Ärzte über die angebliche ""Normalität"" einer #Abtreibung sprechen: ""Ausschabung"", ""Absaugen"", ""Routine"" - und das im Blick auf einen werdenden Menschen, dem jede Lebenschance genommen wird!",0.0
378630,"Während der Pandemie haben div. europäische Staaten die telemedizinische Abtreibung eingeführt. Sie ist einfacher und angenehmer für die Frauen - und günstiger. 

Warum geht das in der Schweiz nicht? Meine Recherche. https://t.co/npjEolANCh",0.0
378634,"https://t.co/bkrv9fTV7H - Wer es wagt, dem Selbstbestimmungsrecht der Frau den #Lebensschutz des Ungeborenen gegenüberzustellen, wird bezichtigt, #Schwangere zu schikanieren. Beratung ist keine Gängelung, sondern Prävention vor den psychischen Folgen einer #Abtreibung.",0.0
378635,"Gastbeitrag von Robert Royal

Der Lebensschutz - warum? Einige Zahlen

#Lebensschutz #Abtreibung #USA #Royal #Frankreich #Italien #Deutschland #FreieWelt

https://t.co/86GH5GKMrz",0.0
378636,"Wie zu erwarten war, gibt es keinen Mangel an Versuchen, Abtreibung zu legitimieren, aber es gibt auch Hinweise auf den jüngsten UN-Bildungsgipfel, über den @OrdoIuris  bereits berichtete.",0.0
378637,"#HolocaustRemembranceDay2023 
#Abtreibung WEGEN #Behinderung
Deutschland 2023 .
Es hat sich am Gedankengut recht wenig geändert.
Gerade soviel, dass Manche von uns leben dürfen.
Klingt widerlich?
Ich es auch!
#KeinVergessen",1.0
378638,"Abtreibung in der Schweiz - Frauen unter Verdacht 
https://t.co/KFqg481w12",0.0
378639,"Das Thema Abtreibung ist aktueller denn je, auch weil das Recht darauf immer stärker unter Druck kommt. Was erleben Frauen, die abtreiben? Um das zu ergründen, haben wir mit Frauen aus verschiedenen Ländern und Kontinenten gesprochen.
Cover Foto: Joël Hunn https://t.co/eJC7yL6wPc",0.0
